0.5,0.5,0.1,1.2587374709857048e-14
0.5,0.5,0.5,0.002267980184917944
0.5,0.5,1.0,0.01083525278219432
0.5,0.5,2.0,0.19871643347780987
0.5,0.5,5.0,0.32483027388293284
0.5,1.0,0.1,1.2587629793327932e-14
0.5,1.0,0.5,0.014470815964541075
0.5,1.0,1.0,0.0006344553102796081
0.5,1.0,2.0,0.039556346742551256
0.5,1.0,5.0,4.55555960973011
0.5,2.0,0.1,1.258775733741275e-14
0.5,2.0,0.5,0.04580275280162124
0.5,2.0,1.0,0.008438810365380743
0.5,2.0,2.0,0.06691086520053997
0.5,2.0,5.0,5.080334323981275
0.5,5.0,0.1,1.2587833864615512e-14
0.5,5.0,0.5,0.10290401573934628
0.5,5.0,1.0,0.0007782772050178756
0.5,5.0,2.0,0.3158908847151871
0.5,5.0,5.0,1.798078223917245
0.5,10.0,0.1,1.2587859373808567e-14
0.5,10.0,0.5,0.1383466539446028
0.5,10.0,1.0,0.00573376047258085
0.5,10.0,2.0,0.12169671353140346
0.5,10.0,5.0,0.04569658353519665
1.0,0.5,0.1,6.290881034051561e-15
1.0,0.5,0.5,0.0011397820409442627
1.0,0.5,1.0,0.0158247863417063
1.0,0.5,2.0,0.40862812190855863
1.0,0.5,5.0,5.002374112196467
1.0,1.0,0.1,6.2910084146408316e-15
1.0,1.0,0.5,0.008289751722697504
1.0,1.0,1.0,0.021679668251748878
1.0,1.0,2.0,0.39732681714777723
1.0,1.0,5.0,0.650045065550512
1.0,2.0,0.1,6.2910721061144186e-15
1.0,2.0,0.5,0.030034105088795855
1.0,2.0,1.0,0.0012694572480086764
1.0,2.0,2.0,0.0791571088874028
1.0,2.0,5.0,9.109365206064128
1.0,5.0,0.1,6.291110321375862e-15
1.0,5.0,0.5,0.07765887830892504
1.0,5.0,1.0,0.006214517463564735
1.0,5.0,2.0,0.13960184636849388
1.0,5.0,5.0,1.176849785217294
1.0,10.0,0.1,6.2911230598593104e-15
1.0,10.0,0.5,0.11139001087218922
1.0,10.0,1.0,0.00154968878582576
1.0,10.0,2.0,0.6316220072737955
1.0,10.0,5.0,3.5954337319417338
2.0,0.5,0.1,3.1450082951355205e-15
2.0,0.5,0.5,0.0005744002622813469
2.0,0.5,1.0,0.012349721834644334
2.0,0.5,2.0,0.31810963500105005
2.0,0.5,5.0,3.658522809501484
2.0,1.0,0.1,3.145071952770878e-15
2.0,1.0,0.5,0.004495882865746296
2.0,1.0,1.0,0.03164829451980069
2.0,1.0,2.0,0.8173784341865887
2.0,1.0,5.0,10.003381569456025
2.0,2.0,0.1,3.1451037821786692e-15
2.0,2.0,0.5,0.017737899865142917
2.0,2.0,1.0,0.04335881606532441
2.0,2.0,2.0,0.7950087232558978
2.0,2.0,5.0,1.2992402205904727
2.0,5.0,0.1,3.1451228800122175e-15
2.0,5.0,0.5,0.050690909166045135
2.0,5.0,1.0,0.002506376990421606
2.0,5.0,2.0,0.8351559132001392
2.0,5.0,5.0,11.494768235375737
2.0,10.0,0.1,3.1451292459882514e-15
2.0,10.0,0.5,0.07645929857325269
2.0,10.0,1.0,0.012433818791289563
2.0,10.0,2.0,0.27919361081656646
2.0,10.0,5.0,2.352817349387551
5.0,0.5,0.1,1.2588751953466323e-15
5.0,0.5,0.5,0.0002314288848684882
5.0,0.5,1.0,0.006317835663284524
5.0,0.5,2.0,0.16027723279840247
5.0,0.5,5.0,1.8477560251587573
5.0,1.0,0.1,1.2589007095719781e-15
5.0,1.0,0.5,0.001898701486163533
5.0,1.0,1.0,0.02148286569986773
5.0,1.0,2.0,0.5505557648211952
5.0,1.0,5.0,6.3046770318198195
5.0,2.0,0.1,1.258913466918917e-15
5.0,2.0,0.5,0.007946947285252595
5.0,2.0,1.0,0.06087420881623093
5.0,2.0,2.0,1.5817032898343204
5.0,2.0,5.0,18.848251075698812
5.0,5.0,0.1,1.2589211214020407e-15
5.0,5.0,0.5,0.024493387482346727
5.0,5.0,1.0,0.10840984957140823
5.0,5.0,2.0,1.9874295757388685
5.0,5.0,5.0,3.248913852154639
5.0,10.0,0.1,1.2589236729089403e-15
5.0,10.0,0.5,0.038481293530874455
5.0,10.0,1.0,0.006347532809225573
5.0,10.0,2.0,0.39568295181290236
5.0,10.0,5.0,45.55482979413848
10.0,0.5,0.1,6.296803981220278e-16
10.0,0.5,0.5,0.0001160401475103397
10.0,0.5,1.0,0.003418275460484393
10.0,0.5,2.0,0.08637679405304544
10.0,0.5,5.0,1.0047382125237863
10.0,1.0,0.1,6.296931627916137e-16
10.0,1.0,0.5,0.0009677035405445314
10.0,1.0,1.0,0.012637391587229522
10.0,1.0,2.0,0.3204224060719166
10.0,1.0,5.0,3.6956104957028835
10.0,2.0,0.1,6.296995452425572e-16
10.0,2.0,0.5,0.00413733124643959
10.0,2.0,1.0,0.0429635966706434
10.0,2.0,2.0,1.1010093996678787
10.0,2.0,5.0,12.609344425974676
10.0,5.0,0.1,6.297033747502739e-16
10.0,5.0,0.5,0.013123019517688819
10.0,5.0,1.0,0.15826742037343627
10.0,5.0,2.0,4.086902256727362
10.0,5.0,5.0,50.01704171305877
10.0,10.0,0.1,6.297046512590546e-16
10.0,10.0,0.5,0.02095287934928709
10.0,10.0,1.0,0.21682391887502775
10.0,10.0,2.0,3.9751336838291023
10.0,10.0,5.0,6.500715214349395
