x,y,px,py
0.0,20.0,0.0,-0.05
-3.5636076867859096e-11,19.940000000073088,-1.2063166516628915e-10,-0.04999999987267281
-1.359439150751217e-10,19.880000000303486,-2.0801880972319372e-10,-0.049999999737472156
-2.712072755726647e-10,19.820000000700915,-2.315316304310171e-10,-0.04999999959391115
-3.993630802161772e-10,19.760000001275728,-1.826424855641703e-10,-0.04999999944147282
-4.80649543661515e-10,19.700000002038873,-7.819066546498347e-11,-0.04999999927960824
-4.916236430670826e-10,19.640000003002008,4.5226071957856255e-11,-0.04999999910773451
-4.3361530338163035e-10,19.58000000417748,1.4386972988829182e-10,-0.0499999989252327
-3.325808275442898e-10,19.52000000557844,1.8214120283374097e-10,-0.04999999873144561
-2.3030334898441316e-10,19.460000007218817,1.4518404510965622e-10,-0.04999999852567541
-1.6992770832747165e-10,19.40000000911342,4.43522092919206e-11,-0.04999999830718107
-1.8084383216830627e-10,19.34000001127797,-8.646548217094149e-11,-0.04999999807517579
-2.6822211562970297e-10,19.28000001372917,-2.024830794635759e-10,-0.04999999782882413
-4.1093382614667853e-10,19.22000001648474,-2.63624608242752e-10,-0.049999997567238934
-5.68688501548271e-10,19.16000001956349,-2.4866484492214475e-10,-0.049999997289478196
-6.959919438739226e-10,19.100000022985416,-1.6291767494948638e-10,-0.049999996994541704
-7.581030592750583e-10,19.04000002677174,-3.669284673232062e-11,-0.04999999668136737
-7.434073095819637e-10,18.980000030944986,8.504805398593579e-11,-0.04999999634882741
-6.678162138318132e-10,18.920000035529082,1.5830820372722563e-10,-0.04999999599572433
-5.695510301670314e-10,18.86000004054943,1.5552139330118315e-10,-0.04999999562078659
-4.960274897121959e-10,18.800000046033016,7.543132382307939e-11,-0.04999999522266399
-4.873545028630826e-10,18.740000052008476,-5.615421156074065e-11,-0.049999994799922856
-5.622039238019015e-10,18.680000058506238,-1.9510938822248108e-10,-0.049999994351040876
-7.110448707713607e-10,18.62000006555858,-2.9427837025865536e-10,-0.04999999387440159
-8.99208816123675e-10,18.560000073199813,-3.2001276933892873e-10,-0.04999999336828858
-1.0788273649330046e-09,18.500000081466343,-2.641631552900366e-10,-0.0499999928308793
-1.2055556449400975e-09,18.440000090396833,-1.4725652357462097e-10,-0.04999999226023847
-1.2542634798955887e-09,18.380000100032362,-1.1636957219299383e-11,-0.049999991654311196
-1.2281689923231452e-09,18.320000110416505,9.314157275154773e-11,-0.049999991010915484
-1.1581266361566026e-09,18.260000121595557,1.276314639671163e-10,-0.04999999032773441
-1.0922012652916796e-09,18.200000133618676,7.646534397089265e-11,-0.049999989602307775
-1.0790744801593642e-09,18.140000146538064,-4.5962589578193126e-11,-0.049999988832023286
-1.1510393583330251e-09,18.080000160409135,-2.0020401566596465e-10,-0.04999998801410707
-1.3125537847626023e-09,18.020000175290743,-3.3532415857645004e-10,-0.049999987145613746
-1.5384416386526297e-09,17.960000191245356,-4.0666960204774426e-10,-0.04999998622341582
-1.7824906634081168e-09,17.900000208339353,-3.9164420051364556e-10,-0.04999998524419237
-1.9935520002462246e-09,17.840000226643163,-2.9792617342095527e-10,-0.04999998420441714
-2.133575719586521e-09,17.780000246231612,-1.611480997306479e-10,-0.04999998310034582
-2.191269322112604e-09,17.72000026718414,-3.272783071396686e-11,-0.049999981928002556
-2.186527902762645e-09,17.66000028958509,3.7992850005852206e-11,-0.049999980683165655
-2.1639685561523124e-09,17.600000313524024,2.1094830148313834e-11,-0.04999997936135239
-2.1777097674520272e-09,17.540000339096068,-8.318751111193224e-11,-0.0499999779578028
-2.2726385023044454e-09,17.480000366402184,-2.442014724015466e-10,-0.049999976467462584
-2.4687050739315113e-09,17.420000395549604,-4.112966073757951e-10,-0.04999997488496492
-2.7538010133388954e-09,17.360000426652185,-5.313984298358301e-10,-0.04999997320461114
-3.0878265873926787e-09,17.300000459830848,-5.676470679617918e-10,-0.04999997142035011
-3.4166545932232157e-09,17.240000495213952,-5.125650445180685e-10,-0.0499999695257566
-3.6912044061681754e-09,17.180000532937818,-3.9106169462805074e-10,-0.04999996751400805
-3.88498704236424e-09,17.12000057314719,-2.520960341255578e-10,-0.04999996537786001
-4.003939134999339e-09,17.06000061599576,-1.517905652752007e-10,-0.049999963109620044
-4.084998481154105e-09,17.000000661646734,-1.3382595231619106e-10,-0.04999996070112005
-4.183786744815271e-09,16.940000710273384,-2.13972238396178e-10,-0.04999995814368684
