x,y,px,py
0.0,20.0,0.0,-0.25
-7.704706025733596e-11,19.700000000078937,-1.3642131589357307e-10,-0.24999999985649804
-3.2294201209902274e-10,19.4000000003577,-2.755483249930619e-10,-0.2499999996627905
-7.215452039353201e-10,19.10000000090619,-3.856710327420039e-10,-0.2499999994013127
-1.2267345548179002e-09,18.800000001818777,-4.508840968077618e-10,-0.24999999904835463
-1.7865988724626467e-09,18.500000003222848,-4.789639185357235e-10,-0.24999999857191105
-2.37287850249173e-09,18.200000005290352,-5.017541375020447e-10,-0.24999999792877953
-3.006394628607172e-09,17.900000008253386,-5.680904647633887e-10,-0.2499999970606428
-3.770863778512631e-09,17.60000001242527,-7.320073309260888e-10,-0.24999999588878077
-4.811965895709092e-09,17.30000001822892,-1.0407809444469739e-09,-0.24999999430693257
-6.324329289796495e-09,17.000000026235238,-1.5276395019584613e-09,-0.24999999217166077
-8.534252851764777e-09,16.700000037214835,-2.212610747930229e-09,-0.2499999892893453
-1.16887652134678e-08,16.40000005220795,-3.112458161669537e-09,-0.2499999853986265
-1.6061124482890737e-08,16.100000072618737,-4.257877852693871e-09,-0.24999998014670552
-2.1979370870312152e-08,15.800000100342626,-5.714098618639233e-09,-0.24999997305735397
-2.987944462139672e-08,15.500000137938162,-7.600519007451255e-09,-0.2499999634877308
-4.0379710417487057e-08,15.200000188859029,-1.0106291210603246e-08,-0.24999995057009128
-5.4371490629632976e-08,14.900000257767212,-1.3501485209884873e-08,-0.24999993313310306
-7.312170192156818e-08,14.600000350955721,-1.8146819545522053e-08,-0.24999990959563323
-9.838908468230494e-08,14.300000476919244,-2.450792051144599e-08,-0.24999987782337646
-1.3256384323928914e-07,14.000000647124404,-3.318184038146276e-08,-0.24999983493532338
-1.7885007250114052e-07,13.700000877049515,-4.494378950172545e-08,-0.24999977704252105
-2.415193919824432e-07,13.400001187588112,-6.082102171066943e-08,-0.2499996988954372
-3.2627171875083447e-07,13.100001606943477,-8.219944249065347e-08,-0.24999959340795375
-4.4074534753073156e-07,12.800002173186044,-1.1096799469235762e-07,-0.249999451014829
-5.952252012869045e-07,12.500002937705466,-1.497073981644144e-07,-0.24999925880436843
-8.036082388871008e-07,12.20000396987039,-2.0193420255583496e-07,-0.24999899934766404
-1.0847022183335349e-06,11.900005363318504,-2.7241865372757635e-07,-0.24999864911825448
-1.4639620377206123e-06,11.600007244447085,-3.676053941501718e-07,-0.24999817635892674
-1.9758100667457715e-06,11.30000978387392,-4.961791377431356e-07,-0.24999753820227072
-2.666746225755688e-06,11.000013211907726,-6.698330288438377e-07,-0.24999667678396076
-3.5995332254422682e-06,10.700017839430467,-9.043159447909899e-07,-0.24999551399646738
-4.858846720491165e-06,10.4000240860848,-1.2208581042614101e-06,-0.24999394440773126
-6.5589161144199985e-06,10.100032518321553,-1.6481047942681058e-06,-0.24999182570314335
-8.853860411966692e-06,9.80004390075573,-2.224729847812368e-06,-0.24998896578497157
-1.1951661369356412e-05,9.500059265484731,-3.0029588379725505e-06,-0.2499851053609657
-1.6133036554878193e-05,9.200080005648989,-4.05331301684628e-06,-0.24997989444609187
-2.1776909245436622e-05,8.900108001708787,-5.4709962427898255e-06,-0.24997286065168184
-2.9394761608632446e-05,8.600145791869492,-7.384497609904996e-06,-0.24996336639572891
-3.9676955902939124e-05,8.300196802075757,-9.967183855792415e-06,-0.2499505511710046
-5.3555185011990745e-05,8.000265656369569,-1.3452923241212406e-05,-0.2499332536664928
-7.228665931906586e-05,7.700358595644535,-1.8157136953541246e-05,-0.2499099067358043
-9.756757074224345e-05,7.400484042567775,-2.4505142137340706e-05,-0.24987839578960475
-0.00013168595228290952,7.100653363530286,-3.307026674574063e-05,-0.2498358679553516
-0.00017772747381788602,6.800881896053683,-4.462502217511813e-05,-0.2497784750341021
-0.0002398522365118851,6.501190333607656,-6.020966182105675e-05,-0.249701027555168
-0.00032366655984637815,6.201606591211723,-8.122377773911599e-05,-0.24959652966601176
-0.0004367214550557692,5.902168316991949,-0.00010954822331358755,-0.249455554693203
-0.0005891793184645529,5.602926270170144,-0.00014770658168410867,-0.24926540840125988
-0.0007947026587171167,5.303948858604267,-0.00019907750863198303,-0.24900901068977987
-0.0010716334422289104,5.005328223416516,-0.0002681712326372456,-0.2486634062884087
-0.0014445483386794741,4.707188379151236,-0.00036098454906656284,-0.24819779099152284
-0.0019462919182821575,4.409696069386328,-0.0004854472902599036,-0.247570913276068
-0.0026206023141855544,4.1130751813287345,-0.0006519666173836574,-0.24672768516696056
-0.0035254429617675403,3.817625773919345,-0.000874058370580131,-0.24559481859973223
-0.004737122468590476,3.523748994476463,-0.0011690181908543711,-0.2440753094720963
-0.006355191387963992,3.2319793461021167,-0.001558514668042034,-0.24204164886810559
-0.008507897096197009,2.943025835266426,-0.002068860636779644,-0.2393277968103578
-0.011357573330718995,2.6578233180083166,-0.0027305085994803703,-0.2357202821255374
-0.015104621838652774,2.377594610451147,-0.003575995205945803,-0.23094939481368262
-0.019987572359862035,2.103922238647081,-0.004635128524565984,-0.2246824281981484
-0.026274990450104535,1.8388255621444838,-0.005925760877041813,-0.21652236847928977
-0.034242859853348344,1.5848339258019488,-0.007438314008163429,-0.2060171793250355
-0.044129161895930503,1.3450393897046027,-0.009112971965315415,-0.19268628980593971
-0.056057398183518646,1.1231045002296478,-0.010811188505806051,-0.1760707222136131
-0.06992579904363308,0.9231946019123218,-0.012288938709643881,-0.15580943654801832
-0.08527266718581379,0.7498059218223397,-0.01318769755784895,-0.13173516213745712
-0.10115224913684287,0.6074764819404536,-0.013066524725813744,-0.10396921208938949
-0.11608363254109226,0.500399083941262,-0.011496068230114904,-0.07298288607972592
-0.1281495422069163,0.431995888035503,-0.008213195625063301,-0.03959368680448999
-0.1352979600462325,0.4045425945677813,-0.0032943136652632183,-0.004884411968685854
-0.1358252731961321,0.41892651898802874,0.0027324294524627454,0.029935226329509644
-0.128917764236697,0.4745840020507106,0.00891778178329883,0.06368181554359092
-0.11505464385534186,0.5696096502001671,0.014095979441022593,0.09532512749045166
