x,y,px,py
0.0,20.0,0.0,-1.0
-1.9261765064682833e-11,19.700000000019735,-1.364213158990226e-10,-0.9999999998564979
-8.073550303238302e-11,19.400000000089427,-2.755483250519469e-10,-0.9999999996627903
-1.803863010320943e-10,19.100000000226547,-3.85671032994372e-10,-0.9999999994013126
-3.066836388892807e-10,18.8000000004547,-4.508840975478932e-10,-0.9999999990483547
-4.466497186542048e-10,18.50000000080572,-4.789639203061812e-10,-0.9999999985719112
-5.932196269499296e-10,18.20000000132259,-5.017541412624462e-10,-0.9999999979287797
-7.515986600874467e-10,17.90000000206335,-5.68090472226587e-10,-0.9999999970606429
-9.427159506910738e-10,17.60000000310632,-7.32007345238671e-10,-0.999999995888781
-1.2029914859369745e-09,17.300000004557226,-1.0407809715293647e-09,-0.9999999943069325
-1.58108234568785e-09,17.00000000655881,-1.5276395530508307e-09,-0.9999999921716605
-2.133563257360931e-09,16.700000009303714,-2.212610844290979e-09,-0.9999999892893449
-2.922191387705638e-09,16.400000013051997,-3.1124583430959206e-09,-0.9999999853986257
-4.0152812800677665e-09,16.10000001815469,-4.257878192872344e-09,-0.9999999801467045
-5.494843017141429e-09,15.800000025085666,-5.714099252831792e-09,-0.9999999730573526
-7.46986171547274e-09,15.500000034484552,-7.600520182674486e-09,-0.9999999634877283
-1.009492864594432e-08,15.200000047214768,-1.0106293377038911e-08,-0.9999999505700868
-1.3592874584540038e-08,14.900000064441814,-1.350148918796556e-08,-0.9999999331330951
-1.828042903124541e-08,14.600000087738946,-1.8146826831703905e-08,-0.9999999095956189
-2.4597277692905473e-08,14.300000119229834,-2.4507933837513467e-08,-0.9999998778233503
-3.3140972764473635e-08,14.000000161781138,-3.318186473624069e-08,-0.9999998349352757
-4.4712540005808446e-08,13.700000219262433,-4.4943833994908077e-08,-0.9999997770424338
-6.037988800650805e-08,13.400000296897119,-6.082110296939592e-08,-0.9999996988952773
-8.156800280475911e-08,13.100000401736027,-8.219959084612054e-08,-0.9999995934076619
-1.1018647043042643e-07,12.80000054329679,-1.1096826544726136e-07,-0.9999994510142955
-1.4880654413567623e-07,12.500000734426862,-1.497078921171333e-07,-0.9999992588033941
-2.0090250466295825e-07,12.20000099246849,-2.0193510339478765e-07,-0.9999989993458858
-2.7117636627213265e-07,11.900001340831244,-2.7242029617505917e-07,-0.9999986491150098
-3.65991989715571e-07,11.600001811114712,-3.676083881524133e-07,-0.9999981763530085
-4.93955215663672e-07,11.300002445973833,-4.961845948036033e-07,-0.9999975381914786
-6.666914765862452e-07,11.000003302986677,-6.698429744884721e-07,-0.9999966767642852
-8.998922745474905e-07,10.700004459875371,-9.043340701830066e-07,-0.9999955139606008
-1.2147280255102998e-06,10.400006021553553,-1.220891135744884e-06,-0.9999939443423573
-1.6397588179088422e-06,10.10000812963935,-1.6481649887539724e-06,-0.9999918255839946
-2.21351939127871e-06,9.800010975296392,-2.2248395394078195e-06,-0.9999889655678272
-2.9880142741276736e-06,9.500014816567019,-3.0031587219148083e-06,-0.999985104965247
-4.033439420308887e-06,9.200020001769143,-4.053677242655435e-06,-0.9999798937249716
-5.444555825424222e-06,8.90002700107758,-5.4716599132740315e-06,-0.9999728593376256
-7.34928901311403e-06,8.600036449152562,-7.385706881705856e-06,-0.9999633640012714
-9.920329723177489e-06,8.30004920267862,-9.969387213900221e-06,-0.9999505468079736
-1.3390783687541704e-05,8.000066418027707,-1.3456937775167688e-05,-0.9999332457166666
-1.8075286008892976e-05,7.7000896560817695,-1.816445124007965e-05,-0.9999098922509413
-2.439849040945523e-05,7.400121023707341,-2.4518467898697257e-05,-0.9998783693985517
-3.293350856547966e-05,7.100163364687855,-3.309454346834311e-05,-0.9998358198734737
-4.445376775243105e-05,6.800220517385193,-4.466924624496158e-05,-0.9997783874382232
-6.000295347245181e-05,6.500297662418814,-6.02902159869606e-05,-0.9997008679831938
-8.098931026550554e-05,6.200401791751019,-8.13704893455853e-05,-0.9995962390023406
-0.00010931272327198923,5.900542341462418,-0.00010981538238862527,-0.9994550253064066
-0.00014753586989123095,5.6007320451383835,-0.00014819296632323785,-0.9992644443812349
-0.00019911453727626505,5.300988084416388,-0.00019996274882786593,-0.9990072555739954
-0.0002687072231855961,5.001333639506938,-0.00026978176367239087,-0.9986602118091205
-0.00036259070381305616,4.701799977527822,-0.0003639130379652577,-0.9981919789916852
-0.0004892167290888492,4.402429263003194,-0.0004907684164454183,-0.997560344518259
-0.0006599557493339206,4.103278336268632,-0.0006616257941559613,-0.9967084800611091
-0.0008900868191295759,3.804423785869366,-0.0008915692150760348,-0.9955599528730275
-0.0012001084374464175,3.5059687449477694,-0.0012007072074351488,-0.9940120931264813
-0.0016174621202421245,3.2080519737104045,-0.001615726222431157,-0.9919272237650162
-0.002178776338792733,2.9108599537728153,-0.00217182437031202,-0.9891211513435695
-0.002932747261860911,2.6146429152438455,-0.0029150313473320145,-0.9853482202229218
-0.003943762852026914,2.3197359351402422,-0.003904827839765053,-0.980282188384427
-0.005296326546259112,2.026586460511579,-0.005216788458163461,-0.9734922681212914
-0.007100207795647098,1.7357897647393181,-0.006944617915850942,-0.9644140260662697
-0.009495976101098964,1.4481338307800533,-0.009200332503351819,-0.9523156806501427
-0.012660066917274315,1.1646547766212199,-0.012110340277984487,-0.9362620109218426
-0.01680765334150846,0.8867028840422237,-0.01580370984941871,-0.9150810397303967
-0.022190224171293668,0.6160171155069042,-0.020387088559931783,-0.8873432962620418
-0.029082856394794004,0.3548021758052591,-0.025899141474836927,-0.8513698321090184
-0.03775399540198358,0.10579629639047909,-0.03223768081627379,-0.805292148255434
-0.04840911278635201,-0.12768977069428167,-0.03905808969751408,-0.7471913739925897
-0.06110109209756799,-0.341789847510731,-0.04565681547653136,-0.6753388109765998
-0.0756080765310538,-0.532186626707954,-0.05088174225022338,-0.5885367635294313
-0.09129719618004938,-0.6943278828279994,-0.05314664091204975,-0.48651312096416716
-0.1070194290505664,-0.8237571078033256,-0.05064637932494122,-0.37026662875404925
-0.12110648228314641,-0.9165241372708469,-0.04183312119727672,-0.2422260319190288
-0.1315431920131204,-0.9696027794867982,-0.026092731943026203,-0.106117110574123
-0.13634583648661025,-0.9812243494877468,-0.004387817453715383,0.03346400621987045
-0.13408717733527886,-0.9510540912030498,0.02047805369579311,0.1716489868506483
-0.1244103327106618,-0.8801851212216416,0.044248718537224375,0.30388601617331246
-0.10832654392618322,-0.7709748257804865,0.0622622935852566,0.4263812810248771
-0.08813843145723718,-0.6267762033876225,0.07083651482907585,0.5363525536133966
-0.06695959617277888,-0.4516170211963563,0.06847942920471321,0.6321262263292785
-0.04795504720948448,-0.2498671720573625,0.05645617650682391,0.7131206413704123
-0.033536006904578274,-0.025924909684280333,0.038486099001164335,0.7797349828564278
-0.024764571667376077,0.21605049961357897,0.019660533538303198,0.8331493889126275
-0.021156251059339302,0.47233543497096525,0.004931794843498482,0.8750571140904865
-0.020940847049459123,0.7397538365008024,-0.0023473196328786445,0.9073763313120969
-0.021697831497182112,1.0157067412314054,-0.0013760677487987911,0.9319993251726919
-0.021164892638634317,1.2981372858760263,0.005950489608669982,0.9506200294639562
-0.01796273906947355,1.5854568954316355,0.01575716288196852,0.9646497393615729
-0.012004463796028075,1.8764572269263784,0.023538505690287776,0.9752047054651447
-0.00445908113367292,2.1702255370804395,0.025703049990530368,0.9831381324454102
0.002714099985874849,2.466072923001265,0.020796702964580017,0.9890909394642916
0.007499070379419401,2.763478270650019,0.009988916986074762,0.9935435372941339
0.008571375100700846,3.0620466658834635,-0.003348906514037191,0.9968592320134305
0.00580130340042631,3.361479191029053,-0.014832663249514355,0.9993162494384101
0.0003355173776487885,3.661550767670218,-0.020614842638301604,1.0011293917482424
-0.005774000880035473,3.962093333021234,-0.018756702347463225,1.0024642320036576
-0.010267039928639869,4.2629825719278145,-0.009942084531157547,1.0034469410009892
-0.011456360676677463,4.564127246062646,0.0027236945311930774,1.004171977921315
-0.008819101626377137,4.865460665130872,0.014769187083688623,1.0047087450390602
-0.0031880542711700314,5.166934043483596,0.021905633190466588,1.0051074788437728
0.003529458071486962,5.468511503915475,0.021531117490796323,1.0054042871294167
0.009012295328337933,5.7701664529869845,0.013661154107897939,1.0056252092464135
0.011338538482674044,6.071879028686047,0.0009518348678743432,1.0057892779549449
0.009667306973071612,6.373634331647587,-0.012203632782590408,1.0059106741975947
0.004548456115389901,6.675421191297536,-0.021198915067347918,1.0060001472671332
-0.0022529638292142122,6.9772312767113025,-0.02283130444455103,1.006065910972089
-0.008361542029399757,7.279058425012435,-0.01644450080173913,1.006114217425862
-0.011618234190317923,7.580898114363929,-0.004190331169062246,1.0061497617719581
-0.010841151836854392,7.882747045333344,0.009693094075975548,1.0061760070247994
-0.00625229502900383,8.184602812884028,0.020345001903839616,1.0061954645849611
0.0005837486682281092,8.486463656944592,0.02398205341053344,1.0062099359318832
0.007293502376651556,8.788328279403029,0.019240440183243647,1.0062207116471482
0.011518892841367957,9.090195714292328,0.007684112307872426,1.0062287254919342
0.011746040292592323,9.392065237902296,-0.006709495251200891,1.0062346658408674
0.00784741334601009,9.693936306860037,-0.018917892593240608,1.0062390508111616
0.0011434113277098777,9.995808514529289,-0.024625636184311607,1.0062422759242753
-0.006044056222896645,10.297681558864792,-0.021749134960041466,1.0062446437130523
-0.011195268431336072,10.599555217522292,-0.011195680673480462,1.0062463832781738
-0.01247559801901032,10.901429328051607,0.003419221746400571,1.0062476650958754
-0.00938836589258773,11.203303772177023,0.017009476311408596,1.006248613617254
-0.002965486059969995,11.505178463632019,0.024787652516155112,1.0062493183295538
0.004576661454083153,11.807053339077575,0.02395065883383398,1.00624984315481
0.010601674038703629,12.108928351571851,0.014688558155849648,1.0062502339749602
0.012974369923212813,12.410803466019864,0.00015390614699969853,1.00625052425793
0.010817042812695049,12.712678656055388,-0.01461015957689058,1.0062507389675193
0.004833024658737668,13.014553901885838,-0.024419027023573053,1.0062508970916597
