x,y,px,py
0.0,20.0,0.0,-0.5
-7.704706025863648e-12,19.700000000039477,-1.3642131589864834e-10,-0.49999999985649796
-3.22942012127321e-11,19.40000000017886,-2.755483250475059e-10,-0.49999999966279046
-7.215452041128068e-11,19.100000000453107,-3.8567103297229746e-10,-0.4999999994013127
-1.2267345554885756e-10,18.800000000909396,-4.508840974702211e-10,-0.4999999990483545
-1.7865988743826678e-10,18.500000001611433,-4.789639200806049e-10,-0.49999999857191096
-2.3728785071196294e-10,18.20000000264518,-5.017541406855646e-10,-0.4999999979287794
-3.0063946385889644e-10,17.9000000041267,-5.680904708817481e-10,-0.4999999970606426
-3.770863798583141e-10,17.600000006212635,-7.320073423156502e-10,-0.4999999958887807
-4.81196593446269e-10,17.300000009114463,-1.0407809655047037e-09,-0.49999999430693237
-6.324329363178419e-10,17.000000013117617,-1.5276395411117321e-09,-0.4999999921716604
-8.534252989803676e-10,16.70000001860742,-2.2126108212792123e-09,-0.4999999892893451
-1.1688765472911513e-09,16.400000026103978,-3.1124582995518196e-09,-0.49999998539862617
-1.6061124970415417e-09,16.100000036309375,-4.257878111404387e-09,-0.4999999801467049
-2.1979371784616953e-09,15.800000050171315,-5.714099101401466e-09,-0.4999999730573529
-2.9879446329228717e-09,15.500000068969088,-7.600519902244998e-09,-0.499999963487729
-4.0379713591153826e-09,15.200000094429523,-1.0106292858977154e-08,-0.499999950570088
-5.437149649673974e-09,14.900000128883615,-1.3501488232845223e-08,-0.49999993313309704
-7.3121712720352804e-09,14.600000175477872,-1.814682507432789e-08,-0.49999990959562235
-9.838910449384374e-09,14.300000238459646,-2.4507930610477607e-08,-0.49999987782335653
-1.325638795095363e-08,14.000000323562245,-3.3181858821505584e-08,-0.4999998349352871
-1.7885013882299953e-08,13.70000043852483,-4.494382317108696e-08,-0.4999997770424548
-2.4151951317516833e-08,13.400000593794177,-6.082108318629182e-08,-0.4999996988953159
-3.262719401233123e-08,13.100000803471959,-8.21995547192529e-08,-0.4999995934077324
-4.4074575176148326e-08,12.800001086593424,-1.1096819951239381e-07,-0.499999451014425
-5.952259391720937e-08,12.500001468853464,-1.4970777182466778e-07,-0.49999925880363105
-8.036095853475828e-08,12.200001984936522,-2.0193488398593554e-07,-0.4999989993463185
-1.0847046744450782e-07,11.900002681661677,-2.724198960552378e-07,-0.4999986491157996
-1.4639665166202583e-07,11.60000362222797,-3.67607658595954e-07,-0.4999981763544496
-1.9758182324129594e-07,11.300004891945036,-4.961832647551383e-07,-0.49999753819410764
-2.6667611104169126e-07,11.000006605968586,-6.698405499889032e-07,-0.4999966767690798
-3.599560354736208e-07,10.700008919742071,-9.04329651113883e-07,-0.49999551396934266
-4.858896163877736e-07,10.400012043091317,-1.220883081909467e-06,-0.499993944358293
-6.559006221444911e-07,10.10001625924994,-1.6481503114193222e-06,-0.49999182561304134
-8.85402462013196e-07,9.800021950540376,-2.22481279259329e-06,-0.4999889656207678
-1.195196060831704e-06,9.500029633038542,-3.003109982166915e-06,-0.4999851050617295
-1.613358184683454e-06,9.200040003364244,-4.053588428000524e-06,-0.4999798939008
-2.1777902882295396e-06,8.900054001837997,-5.471498076152253e-06,-0.4999728596580405
-2.939657217410783e-06,8.600072897727134,-7.3854119886348405e-06,-0.4999633645851497
-3.968025495427946e-06,8.300098404303993,-9.968849880484651e-06,-0.4999505478719223
-5.356119608815005e-06,8.000132834136158,-1.3455958701357317e-05,-0.49993324765535896
-7.2297611558589766e-06,7.7001793086662715,-1.8162667307860858e-05,-0.49990989578348316
-9.758752516789247e-06,7.40024204104212,-2.4515217541286344e-05,-0.4998783758351409
-1.3172230674073166e-05,7.100326717764182,-3.308862142548353e-05,-0.4998358316011851
-1.777937035464832e-05,6.800441013613407,-4.4658456866825525e-05,-0.49977840880592805
-2.3997288381910793e-05,6.50059528628932,-6.02705597168777e-05,-0.49970090691339153
-3.238863161380101e-05,6.200803513268919,-8.133468141971238e-05,-0.4995963099266446
-4.3712168540697584e-05,5.9010845549690805,-0.00010975015625260349,-0.4994551545107388
-5.899081125215127e-05,5.601463857170766,-0.00014807416633766775,-0.49926467973653466
-7.960294426555213e-05,5.301975744198305,-0.0001997464038301878,-0.4990076842449166
-0.00010740481342611741,5.002666505559367,-0.0002693878593575404,-0.4986609924678001
-0.0001448941155052621,4.70359854642288,-0.0003631960400402171,-0.498193400383516
-0.00019542788799345622,4.4048559610206794,-0.0004894637854150863,-0.49756293185299105
-0.00026351131792104953,4.106552003039952,-0.0006592530802482776,-0.49671318807923304
-0.0003551779894479965,3.8088390737125124,-0.0008872568341192201,-0.4955685156999595
-0.00047848584469790435,3.5119220308998234,-0.0011928764531276212,-0.49402765701864504
-0.0006441555373833748,3.216075841622953,-0.0016015235119506673,-0.4919554885179144
-0.0008663764676095185,2.921668848073982,-0.0021461061649612344,-0.489172422050604
-0.0011637959705503376,2.6291931671880535,-0.0028685614764628812,-0.4854410780054093
-0.0015606806279758443,2.3393039368643027,-0.003821105333009895,-0.48045001568608187
-0.0020881815605125844,2.052869139894783,-0.005066534962066033,-0.4737947487374726
-0.0027855260145241475,1.7710313668243265,-0.00667636144680235,-0.4649571778265117
-0.003700764803234268,1.495281769606719,-0.008724702455398437,-0.45328620731007446
-0.004890393558167657,1.2275440844477852,-0.011274737090048767,-0.437984970308285
-0.00641671260003038,0.970262294474279,-0.014353370275442106,-0.4181139092238287
-0.008341232188242141,0.7264786411014107,-0.01790939186764649,-0.3926235232761722
-0.010711954971495121,0.49987924185373733,-0.021752651482974384,-0.36043419065615057
