2.5,0.5,7.5,1
0.0,20.0,0.0,-3.75
-1.0038675769095295e-09,19.25000000516183,-7.742473962129835e-09,-3.7499999917368463
-5.126384054171541e-09,18.500000026594865,-3.290410517301315e-08,-3.7499999640867308
-5.4640842208331225e-09,17.75000002887683,-2.4466219718118218e-08,-3.749999971595654
-3.4512218352267674e-09,17.00000001925067,1.291329558023481e-10,-3.749999996339938
-5.220506556849541e-10,16.250000004959325,2.3439903401996052e-08,-3.750000020395904
1.8891755594598138e-09,15.499999993245742,2.80240421737102e-08,-3.7500000258398747
2.348203051875063e-09,14.74999999135286,-3.560500175807675e-09,-3.7499999947481713
-5.792219367716963e-10,14.00000000652362,-8.875577309331009e-08,-3.7499999091971152
-8.32735316481296e-09,13.250000046000968,-2.4500382602554974e-07,-3.7499997512630285
-2.3078489662089024e-08,12.500000120862067,-5.090723537791379e-07,-3.749999483359655
-5.2919102901664175e-08,11.750000272350182,-1.0545409763481219e-06,-3.749998928869511
-1.1635155999809529e-07,11.000000594730595,-2.21074323915541e-06,-3.7499977520834555
-2.4538390749738196e-07,10.250001250884374,-4.633624034048908e-06,-3.749995286613759
-5.371449492632665e-07,9.500002735269096,-9.990291074860508e-06,-3.7499898324562646
-1.1004919921260705e-06,8.75000560198428,-2.0600764709448002e-05,-3.7499790335187355
-2.3462598109501444e-06,8.000011941347186,-4.4013046161665406e-05,-3.749955205979148
-4.96302845662681e-06,7.25002525751255,-9.306385577244905e-05,-3.7499052830618385
-1.0504502020991455e-05,6.5000534573021,-0.0001969422749045779,-3.7497995572098692
-2.2231695704332777e-05,5.7501131357908495,-0.00041677938600512634,-3.749575810185903
-4.706145545821163e-05,5.0002394923099205,-0.0008821975816148673,-3.749102113505927
-9.96546479111707e-05,4.250507135128305,-0.0018678667868096124,-3.748098908690179
-0.0002110557983047051,3.5010740490426375,-0.003955143869615167,-3.745974484514609
-0.0004468034901283953,2.752273763343439,-0.008370285209116934,-3.7414807126083796
-0.0009442727181591422,2.004805407164779,-0.017679588681039683,-3.732005398482759
-0.0019962472844119792,1.260159117263293,-0.03731308742263283,-3.7120204338536205
-0.004211627698167813,0.5214343829200883,-0.07845155320563797,-3.670139926392552
-0.008851186120087047,-0.20494909615456458,-0.16370152898359416,-3.5833276968592203
-0.01845771437046516,-0.9060350983865786,-0.3363934701190121,-3.407365472035115
-0.03789961422612159,-1.5569813887034853,-0.6706088402991518,-3.066383334727883
-0.07555648368619909,-2.1148806489758902,-1.2632852972494089,-2.4600153979422386
-0.1431633943699799,-2.519123356954019,-2.1672206470889437,-1.5294908267776766
-0.2516862759063181,-2.7114681099720372,-3.2676147284587165,-0.3806580131777564
-0.40337128676331147,-2.6752248335311215,-4.276838904028886,0.7096022945517151
-0.5893669015287366,-2.447118193830297,-4.959862062759869,1.5161498681240662
-0.7952843638200616,-2.0898515518963814,-5.281696389631944,2.010805402961283
-1.0082383614648387,-1.657616449753478,-5.3257810784406665,2.280264470054882
-1.218922155891404,-1.186309731291542,-5.187383423463789,2.420421977576105
-1.4215612627609122,-0.6943350230497987,-4.926360578304162,2.4896544831755287
-1.6119604588122907,-0.19252167522134866,-4.581800459040713,2.5245749512955236
-1.7872632665582147,0.3143320224106775,-4.174026700613753,2.542042161583046
-1.945208460856177,0.8237236055553236,-3.7160657060296347,2.5510328801782998
-2.0840277178628064,1.3344588581002568,-3.2165246386769413,2.555517353819596
-2.2020745986896144,1.8458178185300982,-2.68277168831007,2.5580157552292
-2.2982191640641676,2.3575623521334883,-2.1210821852285804,2.5593449814997182
-2.3715440694238663,2.8695177411107964,-1.5375740171303929,2.560023913595373
-2.421255546527137,3.381567482236946,-0.9383247138550503,2.56040926248682
-2.4464289091911207,3.893671154651096,-0.3296369745696741,2.5606617863726187
-2.447205428871873,4.405815671821134,0.2823982303692072,2.5608131334977156
-2.4237263770254485,4.917987947214932,0.8916899306050432,2.560894952107059
-2.376133025107902,5.430174894300372,1.4921471557813017,2.5609388904455974
-2.3049203629301487,5.942366629575293,2.078164840419207,2.5609694813580224
-2.2103198622282947,6.454562678012086,2.64284671085869,2.5609913256114067
-2.093525866501453,6.9667622087595635,3.1808609357480395,2.5610064961580865
-1.9559512530355394,7.478964430663616,3.687277664913006,2.5610165412502646
-1.7990088991164677,7.9911685525701515,4.157167048179354,2.5610230091401447
-1.6241116820301496,8.503373783325074,4.585599235372849,2.5610274480799315
-1.4329716099642278,9.015579654924519,4.968764197874118,2.561030774001383
-1.227329202795348,9.527786054226898,5.301121127235189,2.56103331542945
-1.0094256738136822,10.039992889114913,5.580346372062419,2.5610352183128655
-0.7815208976402869,10.552200072270978,5.804237922813458,2.5610366148021955
-0.5458747488962181,11.064407516377507,5.97059376994596,2.561037637048005
-0.3047255629610425,11.576615136566222,6.077496637409401,2.5610384128956043
-0.060458262463750745,12.088822884634123,6.123608223778268,2.5610390144538835
0.1843195027279395,12.601030732451136,6.107512442855202,2.5610394852635054
0.4272333992947005,13.113238663364386,6.0304474793305785,2.561039845961032
0.6659090939172039,13.625446660720996,5.893651517894772,2.561040117183026
0.8979722532761156,14.137654707868075,5.69836274323816,2.56104031956605
1.1212143513831445,14.649862789613959,5.446288155047737,2.561040471793889
1.3331261046449212,15.162070896118127,5.139282447012476,2.561040586821055
1.5314952795929777,15.67427902141539,4.780425540494426,2.561040673037675
1.714602597799819,16.18648716183971,4.373994401352737,2.5610407354976332
1.8807287808379445,16.698695313725047,3.9242659954465706,2.561040779254813
2.028154550279861,17.21090347340536,3.435517288635072,2.561040809363098
2.155509051936696,17.723111637814743,2.912320344284027,2.5610408299627916
2.2609557239327684,18.235319805261817,2.35974835230235,2.561040844373317
2.3436202880623536,18.747527974955485,1.7835519734566094,2.5610408541999603
2.402995719576871,19.259736146354182,1.1896607848092664,2.561040860458794
2.438574993727745,19.771944318916375,0.5840043634227627,2.56104086416589
2.449851085766396,20.284152492100503,-0.02748771364043856,2.56104086633732
2.436795575407863,20.796360665538256,-0.6391034190010948,2.5610408676593313
2.3989438292182594,21.308568839149153,-1.2439286388761845,2.5610408685174204
2.3370423405218657,21.820777012888968,-1.8361808260496517,2.561040869038352
2.2519606489385926,22.33298518672072,-2.4101995372397944,2.561040869316198
2.1445682940883466,22.845193360607446,-2.9603243291649437,2.56104086944503
2.0157665649581467,23.35740153451253,-3.4810026785942614,2.5610408695170888
1.8668152739884065,23.869609708421475,-3.9672331442701916,2.5610408695564746
1.698938269738082,24.381817882334055,-4.4128643508827965,2.561040869578644
1.5140998320481427,24.894026056249793,-4.814339488384191,2.5610408695898332
1.3142642407595502,25.406234230168238,-5.168101746726518,2.5610408695962787
1.1013957757132684,25.91844240408893,-5.4705943158619075,2.561040869604216
0.8774767140686658,26.43065057801164,-5.718757071310481,2.5610408696151152
0.6447185225999281,26.942858751934995,-5.909399345158583,2.561040869616709
0.4055146862223378,27.45506692585795,-6.0401319710225865,2.561040869616429
0.16228760764377692,27.967275099780885,-6.110654482753622,2.5610408696160016
-0.08254031042786703,28.47948327370418,-6.120666414202815,2.5610408696171545
-0.3265466652847122,28.991691447628206,-6.06986729922129,2.5610408696216145
-0.5674450517386602,29.503899621553085,-5.958685542322964,2.56104086962508
-0.8025403450164098,30.016107795478074,-5.787195983722475,2.561040869624817
-1.0294825505756688,30.528315969403078,-5.557404942986614,2.5610408696247675
-1.246176227499185,31.040524143328057,-5.272365643573208,2.5610408696247116
-1.4505259348697095,31.55273231725297,-4.935131308940072,2.5610408696244273
-1.6404362317699819,32.064940491177765,-4.54875516254504,2.561040869623694
-1.814167095409045,32.577148665101745,-4.116928919077699,2.561040869621077
-1.9693804132719985,33.08935683902611,-3.6434277143480407,2.5610408696206455
-2.104787337223832,33.601565012950765,-3.1334275924467034,2.561040869621391
-2.2192984993598412,34.11377318687526,-2.5923459089850143,2.561040869621271
-2.3118245317753185,34.6259813607991,-2.0256000195743322,2.561040869618242
-2.381276066565561,35.138189534721846,-1.4386072798259857,2.5610408696102613
-2.4271253646076847,35.65039770864257,-0.8369560617804852,2.5610408696060727
-2.4482169775788267,36.16260588256431,-0.22708275998333738,2.561040869606242
