0.4996939077163188,3.330669073875469e-16,0.0,19.999999999999996,4.419015163738848e-18,-2.497470695777263
0.4996939077234564,1.1606454597055551e-10,-1.356993239998161e-09,19.513426698608505,3.0063524531620924e-08,-2.4974706810074094
0.4996939077609227,6.785104640253239e-10,-6.511916061935352e-09,19.026853400926136,7.872881795090419e-08,-2.497470656971774
0.49969390787572066,2.3429777194086625e-09,-1.7809874353069688e-08,18.540280109280005,1.573868083336598e-07,-2.4974706178530015
0.4996939081758325,6.615654271498076e-09,-3.904017431555218e-08,18.053706827458207,2.845866269268033e-07,-2.4974705541807865
0.4996939089078591,1.6874968783223974e-08,-7.634357140906545e-08,17.56713356162699,4.905280342374458e-07,-2.4974704505405008
0.49969391063058266,4.0571456887800285e-08,-1.3968833523225754e-07,17.08056032182276,8.243603174867484e-07,-2.4974702818497727
0.49969391460070567,9.386777945343396e-08,-2.452698083521554e-07,16.593987124377538,1.3660249262441608e-06,-2.4974700073156963
0.49969392362130544,2.1123037208013969e-07,-4.194068553564634e-07,16.107413995857993,2.2454344361588167e-06,-2.497469560645271
0.49969394388056176,4.648210249663777e-07,-7.048592566283318e-07,15.620840979453218,3.673454255195027e-06,-2.49746883422388
0.49969398887596306,1.0028017583701667e-06,-1.1710490444571953e-06,15.134268145313698,5.991785076517851e-06,-2.4974676536255425
0.4996940876386594,2.1231748159617535e-06,-1.930553347517794e-06,14.647695607242161,9.752937150227752e-06,-2.497465736712414
0.49969430164565953,4.412505871275278e-06,-3.165623884804347e-06,14.161123549549423,1.584777091124875e-05,-2.4974626283383436
0.49969475889714493,8.999683871717071e-06,-5.170641676266463e-06,13.674552270084817,2.5707574229757253e-05,-2.4974575967530575
0.499695721128828,1.800729711856764e-05,-8.419715113283655e-06,13.187982248826366,4.1621731260584475e-05,-2.497449470475569
0.4996977134556781,3.5331402953684076e-05,-1.3673609714881518e-05,12.70141425652873,6.723247287735245e-05,-2.497436383714184
0.4997017687066747,6.79478864133488e-05,-2.2147583461196163e-05,12.214849525541933,0.00010829707786105155,-2.4974153831944905
0.4997098769846773,0.00012803143219977922,-3.5772432113390096e-05,11.728290016036595,0.00017384744611020312,-2.4973818282293863
0.4997257925266591,0.00023627689595662025,-5.7596272720394914e-05,11.241738826754688,0.0002779291124153547,-2.497328487815357
0.4997564451294669,0.00042691862351073033,-9.23956016123384e-05,10.755200821500662,0.00044216732816413024,-2.497244202710466
0.4998143444882324,0.0007550227821572268,-0.0001475922236633953,10.268683572404441,0.0006994852808751985,-2.4971119371498927
0.4999215651142961,0.001306635445973964,-0.00023460869553371122,9.782198759799817,0.001099383231669878,-2.4969059963305567
0.5001161658489383,0.0022122423500885954,-0.0003708390524621019,9.295764216930904,0.0017152655275842563,-2.496588137332267
0.500462230556594,0.003663663047887716,-0.0005824623361277981,8.809406864764963,0.0026543548870374455,-2.4961022622517492
0.5010650962551667,0.005933899787006408,-0.0009083798831476808,8.32316684474547,0.004070729870302208,-2.495367367725199
0.5020937136706017,0.009398565051738162,-0.001405606072944987,7.837103218755028,0.006181921756665973,-2.4942684549164262
0.5038123753996315,0.01455637133143922,-0.002156474516398832,7.351301654864611,0.00928926348870634,-2.4926452031241575
0.506624114591673,0.022044938342130053,-0.0032780209505916535,6.865884538605485,0.013801747602019594,-2.4902784045196666
0.5111277444540212,0.03264712746156129,-0.004933849524518863,6.3810239217002005,0.02026248477594462,-2.486874469174123
0.5181895720795409,0.04728260256080269,-0.007348657365638556,5.8969576193671935,0.029375949624229146,-2.482048748337968
0.5290290879125971,0.06697968979415689,-0.0108253610610759,5.414008569452905,0.04203309148818348,-2.4753089778453257
